iShares MSCI United Kingdom ETF
Inception Date,"Mar 12, 1996"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"1,834,229,742.04"
Shares Outstanding,"56,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"STJ","ST JAMESS PLACE PLC","Equity","0.30","13.90","399,775.00","5,558,492.09","5,558,492.09","Financials","0766937","GB0007669376","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"KGF","KINGFISHER PLC","Equity","0.30","3.34","1,628,027.00","5,436,982.41","5,436,982.41","Consumer Discretionary","3319521","GB0033195214","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SMIN","SMITHS GROUP PLC","Equity","0.29","17.97","299,230.00","5,378,026.45","5,378,026.45","Industrials","B1WY233","GB00B1WY2338","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BLND","BRITISH LAND REIT PLC","Equity","0.29","7.53","706,299.00","5,316,554.76","5,316,554.76","Real Estate","0136701","GB0001367019","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SBRY","SAINSBURY(J) PLC","Equity","0.29","3.99","1,323,270.00","5,286,272.04","5,286,272.04","Consumer Staples","B019KW7","GB00B019KW72","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TW.","TAYLOR WIMPEY PLC","Equity","0.29","2.12","2,476,521.00","5,239,480.32","5,239,480.32","Consumer Discretionary","0878230","GB0008782301","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BDEV","BARRATT DEVELOPMENTS PLC","Equity","0.28","6.79","765,320.00","5,196,673.57","5,196,673.57","Consumer Discretionary","0081180","GB0000811801","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HL.","HARGREAVES LANSDOWN PLC","Equity","0.28","24.12","215,044.00","5,185,951.16","5,185,951.16","Financials","B1VZ0M2","GB00B1VZ0M25","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GVC","GVC HOLDINGS PLC","Equity","0.28","12.22","416,745.00","5,092,504.09","5,092,504.09","Consumer Discretionary","B5VQMV6","IM00B5VQMV65","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"WG.","WOOD GROUP (JOHN) PLC","Equity","0.27","9.66","514,723.00","4,974,695.78","4,974,695.78","Energy","B5N0P84","GB00B5N0P849","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CCH","COCA COLA HBC AG","Equity","0.26","31.65","152,641.00","4,831,447.58","4,831,447.58","Consumer Staples","B9895B7","CH0198251305","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"UU.","UNITED UTILITIES GROUP PLC","Equity","0.26","9.09","517,444.00","4,705,691.72","4,705,691.72","Utilities","B39J2M4","GB00B39J2M42","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MKS","MARKS AND SPENCER GROUP PLC","Equity","0.25","3.78","1,232,975.00","4,660,058.67","4,660,058.67","Consumer Discretionary","3127489","GB0031274896","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"DLG","DIRECT LINE INSURANCE PLC","Equity","0.24","4.32","1,039,113.00","4,486,049.71","4,486,049.71","Financials","BY9D0Y1","GB00BY9D0Y18","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Equity","0.24","44.92","97,274.00","4,369,129.80","4,369,129.80","Consumer Discretionary","B02L3W3","GB00B02L3W35","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SVT","SEVERN TRENT PLC","Equity","0.24","24.29","179,154.00","4,352,386.89","4,352,386.89","Utilities","B1FH8J7","GB00B1FH8J72","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MGGT","MEGGITT PLC","Equity","0.22","6.99","587,166.00","4,106,426.86","4,106,426.86","Industrials","0575809","GB0005758098","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"WEIR","WEIR GROUP PLC","Equity","0.22","22.50","182,264.00","4,101,684.87","4,101,684.87","Industrials","0946580","GB0009465807","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ADM","ADMIRAL GROUP PLC","Equity","0.22","26.20","153,052.00","4,010,425.65","4,010,425.65","Financials","B02J639","GB00B02J6398","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AUTO","AUTO TRADER GROUP PLC","Equity","0.22","5.52","720,722.00","3,977,914.74","3,977,914.74","Communication","BVYVFW2","GB00BVYVFW23","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SDR","SCHRODERS PLC","Equity","0.19","37.35","93,880.00","3,506,050.32","3,506,050.32","Financials","0240549","GB0002405495","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HMSO","HAMMERSON REIT PLC","Equity","0.19","5.83","599,683.00","3,496,820.36","3,496,820.36","Real Estate","0406501","GB0004065016","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GFS","G4S PLC","Equity","0.19","2.93","1,166,319.00","3,420,499.89","3,420,499.89","Industrials","B01FLG6","GB00B01FLG62","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"NMC","NMC HEALTH PLC","Equity","0.18","42.04","78,752.00","3,310,404.19","3,310,404.19","Health Care","B7FC076","GB00B7FC0762","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"INVP","INVESTEC PLC","Equity","0.18","6.40","502,198.00","3,212,985.04","3,212,985.04","Financials","B17BBQ5","GB00B17BBQ50","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RMG","ROYAL MAIL PLC","Equity","0.17","4.63","683,738.00","3,164,092.05","3,164,092.05","Industrials","BDVZYZ7","GB00BDVZYZ77","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ANTO","ANTOFAGASTA PLC","Equity","0.17","10.44","298,361.00","3,113,783.41","3,113,783.41","Materials","0045614","GB0000456144","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TPK","TRAVIS PERKINS PLC","Equity","0.14","13.64","188,747.00","2,574,479.12","2,574,479.12","Industrials","0773960","GB0007739609","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MERL","MERLIN ENTERTAINMENT GROUP PLC","Equity","0.13","4.49","544,835.00","2,447,164.54","2,447,164.54","Consumer Discretionary","BDZT6P9","GB00BDZT6P94","London Stock Exchange","United Kingdom","USD","GBP","0.76"
