Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"ENGI","ENGIE SA","Equity","0.39","11.75","648,710.00","7,622,342.50","7,622,342.50","Utilities","FR0010208488","Nyse Euronext - Euronext Paris","France","EUR"
"LONN","LONZA GROUP AG","Equity","0.39","285.40","26,680.00","7,614,460.50","7,614,460.50","Health Care","CH0013841017","Six Swiss Exchange Ag","Switzerland","CHF"
"WDI","WIRECARD AG","Equity","0.39","177.00","42,045.00","7,441,965.00","7,441,965.00","Information Technology","DE0007472060","Xetra","Germany","EUR"
"VOLVB","VOLVO CLASS B","Equity","0.38","13.19","556,184.00","7,334,087.20","7,334,087.20","Industrials","SE0000115446","Nasdaq Omx Nordic","Sweden","SEK"
"VNA","VONOVIA SE","Equity","0.37","40.68","173,609.00","7,062,414.12","7,062,414.12","Real Estate","DE000A1ML7J1","Xetra","Germany","EUR"
"HEIA","HEINEKEN NV","Equity","0.37","76.76","91,994.00","7,061,459.44","7,061,459.44","Consumer Staples","NL0000009165","Euronext Amsterdam","Netherlands","EUR"
"EUR","EUR CASH","Cash","0.36","100.00","7,033,770.00","7,033,770.30","7,033,770.30","Cash and/or Derivatives","-","-","European Union","EUR"
"LHN","LAFARGEHOLCIM LTD","Equity","0.35","39.63","172,178.00","6,823,262.55","6,823,262.55","Materials","CH0012214059","Six Swiss Exchange Ag","Switzerland","CHF"
"DBK","DEUTSCHE BANK AG","Equity","0.35","9.78","697,260.00","6,819,900.06","6,819,900.06","Financials","DE0005140008","Xetra","Germany","EUR"
"AKZA","AKZO NOBEL NV","Equity","0.35","76.00","89,715.00","6,818,340.00","6,818,340.00","Materials","NL0000009132","Euronext Amsterdam","Netherlands","EUR"
"GIVN","GIVAUDAN SA","Equity","0.34","2,035.20","3,269.00","6,653,061.56","6,653,061.56","Materials","CH0010645932","Six Swiss Exchange Ag","Switzerland","CHF"
"EOAN","E.ON N","Equity","0.34","8.49","781,707.00","6,637,474.14","6,637,474.14","Utilities","DE000ENAG999","Xetra","Germany","EUR"
"SAMPO","SAMPO","Equity","0.34","40.84","158,981.00","6,492,784.04","6,492,784.04","Financials","FI0009003305","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"SWED A","SWEDBANK","Equity","0.32","19.03","322,019.00","6,129,188.57","6,129,188.57","Financials","SE0000242455","Nasdaq Omx Nordic","Sweden","SEK"
"HEN3","HENKEL & KGAA PREF AG","Equity","0.32","96.72","63,258.00","6,118,313.76","6,118,313.76","Consumer Staples","DE0006048432","Xetra","Germany","EUR"
"CAP","CAPGEMINI","Equity","0.32","105.95","57,552.00","6,097,634.40","6,097,634.40","Information Technology","FR0000125338","Nyse Euronext - Euronext Paris","France","EUR"
"ML","MICHELIN","Equity","0.31","98.28","61,525.00","6,046,677.00","6,046,677.00","Consumer Discretionary","FR0000121261","Nyse Euronext - Euronext Paris","France","EUR"
"INVE B","INVESTOR B","Equity","0.31","37.01","161,488.00","5,976,859.84","5,976,859.84","Financials","SE0000107419","Nasdaq Omx Nordic","Sweden","SEK"
"DNB","DNB","Equity","0.31","17.23","345,098.00","5,946,183.96","5,946,183.96","Financials","NO0010031479","Oslo Bors Asa","Norway","NOK"
"G","ASSICURAZIONI GENERALI","Equity","0.31","14.23","415,939.00","5,920,891.67","5,920,891.67","Financials","IT0000062072","Borsa Italiana","Italy","EUR"
"ASSA B","ASSA ABLOY B","Equity","0.31","16.73","353,871.00","5,919,445.26","5,919,445.26","Industrials","SE0007100581","Nasdaq Omx Nordic","Sweden","SEK"
"MT","ARCELORMITTAL SA","Equity","0.31","24.81","238,505.00","5,916,116.53","5,916,116.53","Materials","LU1598757687","Euronext Amsterdam","France","EUR"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Equity","0.31","33.56","175,585.00","5,891,754.67","5,891,754.67","Industrials","FR0000125007","Nyse Euronext - Euronext Paris","France","EUR"
"KBC","KBC GROEP","Equity","0.30","65.00","88,789.00","5,771,285.00","5,771,285.00","Financials","BE0003565737","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"UPM","UPM-KYMMENE","Equity","0.30","30.40","189,791.00","5,769,646.40","5,769,646.40","Materials","FI0009005987","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"RMS","HERMES INTERNATIONAL","Equity","0.29","499.30","11,190.00","5,587,167.00","5,587,167.00","Consumer Discretionary","FR0000052292","Nyse Euronext - Euronext Paris","France","EUR"
"SHB A","SVENSKA HANDELSBANKEN-A SHS","Equity","0.29","10.09","549,967.00","5,549,646.98","5,549,646.98","Financials","SE0007100599","Nasdaq Omx Nordic","Sweden","SEK"
"LR","LEGRAND SA","Equity","0.29","58.88","93,777.00","5,521,589.76","5,521,589.76","Industrials","FR0010307819","Nyse Euronext - Euronext Paris","France","EUR"
"SAND","SANDVIK","Equity","0.28","13.89","396,030.00","5,502,330.72","5,502,330.72","Industrials","SE0000667891","Nasdaq Omx Nordic","Sweden","SEK"
"ATCO A","ATLAS COPCO CLASS A","Equity","0.28","22.58","243,666.00","5,501,910.15","5,501,910.15","Industrials","SE0011166610","Nasdaq Omx Nordic","Sweden","SEK"
"FME","FRESENIUS MEDICAL CARE AG","Equity","0.28","71.58","76,499.00","5,475,798.42","5,475,798.42","Health Care","DE0005785802","Xetra","Germany","EUR"
