iShares Core MSCI Europe ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"2,529,435,894.14"
Shares Outstanding,"55,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"SGE","SAGE GROUP PLC","Equity","0.09","7.51","286,967.00","2,155,128.25","2,155,128.25","Information Technology","B8C3BL0","GB00B8C3BL03","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GEN","GENMAB","Equity","0.09","138.09","15,589.00","2,152,748.89","2,152,748.89","Health Care","4595739","DK0010272202","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"MCRO","MICRO FOCUS INTERNATIONAL PLC","Equity","0.08","18.64","113,279.00","2,111,941.16","2,111,941.16","Information Technology","BD8YWM0","GB00BD8YWM01","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Equity","0.08","144.63","14,562.00","2,106,065.29","2,106,065.29","Industrials","B142S60","CH0025238863","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"SCHP","SCHINDLER HOLDING PAR AG","Equity","0.08","226.29","9,300.00","2,104,458.21","2,104,458.21","Industrials","B11TCY0","CH0024638196","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"RTO","RENTOKIL INITIAL PLC","Equity","0.08","4.13","507,857.00","2,099,110.00","2,099,110.00","Industrials","B082RF1","GB00B082RF11","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SAB","BANCO DE SABADELL SA","Equity","0.08","1.46","1,440,286.00","2,095,649.11","2,095,649.11","Financials","B1X8QN2","ES0113860A34","Bolsa De Madrid","Spain","USD","EUR","0.87"
"SK3","SMURFIT KAPPA GROUP PLC","Equity","0.08","34.31","60,964.00","2,091,784.09","2,091,784.09","Materials","B1RR828","IE00B1RR8406","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"GRF","GRIFOLS SA CLASS A","Equity","0.08","26.24","77,646.00","2,037,519.71","2,037,519.71","Health Care","BYY3DX6","ES0171996087","Bolsa De Madrid","Spain","USD","EUR","0.87"
"TUI","TUI AG","Equity","0.08","17.57","115,040.00","2,021,631.51","2,021,631.51","Consumer Discretionary","B11LJN4","DE000TUAG000","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"JMAT","JOHNSON MATTHEY PLC","Equity","0.08","40.47","49,654.00","2,009,291.51","2,009,291.51","Materials","BZ4BQC7","GB00BZ4BQC70","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"QIA","QIAGEN NV","Equity","0.08","35.13","56,916.00","1,999,481.08","1,999,481.08","Health Care","BYXS699","NL0012169213","Deutsche Boerse Xetra","Germany","USD","EUR","0.87"
"BOL","BOLIDEN","Equity","0.08","27.04","73,935.00","1,999,515.58","1,999,515.58","Materials","BDFD9D0","SE0011088665","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SCR","SCOR","Equity","0.08","47.19","42,298.00","1,996,052.92","1,996,052.92","Financials","B1LB9P6","FR0010411983","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ALFA","ALFA LAVAL AB","Equity","0.08","25.67","76,962.00","1,975,633.11","1,975,633.11","Industrials","7332687","SE0000695876","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"RRS","RANDGOLD RESOURCES LTD","Equity","0.08","79.64","24,746.00","1,970,884.68","1,970,884.68","Materials","B01C3S3","GB00B01C3S32","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BALN","BALOISE HOLDING LTD","Equity","0.08","146.69","13,419.00","1,968,471.51","1,968,471.51","Financials","7124594","CH0012410517","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"MAERSK B","A P MOLLER MAERSK B","Equity","0.08","1,303.98","1,508.00","1,966,404.31","1,966,404.31","Industrials","4253048","DK0010244508","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"AKE","ARKEMA","Equity","0.08","111.91","17,543.00","1,963,155.15","1,963,155.15","Materials","B0Z5YZ2","FR0010313833","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"FGR","EIFFAGE SA","Equity","0.08","104.16","18,814.00","1,959,619.26","1,959,619.26","Industrials","B13X013","FR0000130452","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BIRG","BANK OF IRELAND GROUP PLC","Equity","0.08","7.41","263,612.00","1,952,759.60","1,952,759.60","Financials","BD1RP61","IE00BD1RP616","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"KRX","KINGSPAN GROUP PLC","Equity","0.08","46.09","42,246.00","1,947,326.88","1,947,326.88","Industrials","4491235","IE0004927939","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Equity","0.08","6,740.21","288.00","1,941,181.80","1,941,181.80","Consumer Staples","5962280","CH0010570767","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"WRT1V","WARTSILA","Equity","0.08","17.05","113,542.00","1,935,478.46","1,935,478.46","Industrials","4525189","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Equity","0.08","5.20","371,910.00","1,934,716.88","1,934,716.88","Utilities","B01BN57","IT0003242622","Borsa Italiana","Italy","USD","EUR","0.87"
"CRDA","CRODA INTERNATIONAL PLC","Equity","0.08","60.89","31,754.00","1,933,476.42","1,933,476.42","Materials","BYZWX76","GB00BYZWX769","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"EPI A","EPIROC CLASS A","Equity","0.08","10.46","183,791.00","1,922,291.26","1,922,291.26","Industrials","BDZV116","SE0011166933","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"TEN","TENARIS SA","Equity","0.08","16.38","117,291.00","1,920,951.50","1,920,951.50","Energy","7538515","LU0156801721","Borsa Italiana","Italy","USD","EUR","0.87"
"NHY","NORSK HYDRO","Equity","0.08","5.25","364,174.00","1,911,180.61","1,911,180.61","Materials","B11HK39","NO0005052605","Oslo Bors Asa","Norway","USD","NOK","8.21"
"ITV","ITV PLC","Equity","0.08","2.07","922,413.00","1,907,502.40","1,907,502.40","Communication","3398649","GB0033986497","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SMDS","SMITH (DS) PLC","Equity","0.08","5.38","353,984.00","1,903,857.99","1,903,857.99","Materials","0822011","GB0008220112","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PPB","PADDY POWER BETFAIR PLC","Equity","0.08","86.36","22,038.00","1,903,112.54","1,903,112.54","Consumer Discretionary","BWT6H89","IE00BWT6H894","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"SGRO","SEGRO REIT PLC","Equity","0.08","8.24","231,000.00","1,902,289.16","1,902,289.16","Real Estate","B5ZN1N8","GB00B5ZN1N88","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PNDORA","PANDORA","Equity","0.07","66.08","28,548.00","1,886,450.18","1,886,450.18","Consumer Discretionary","B44XTX8","DK0060252690","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"HNR1","HANNOVER RUECK","Equity","0.07","136.62","13,804.00","1,885,965.63","1,885,965.63","Financials","4511809","DE0008402215","Xetra","Germany","USD","EUR","0.87"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Equity","0.07","3.23","581,006.00","1,873,775.55","1,873,775.55","Consumer Staples","0604316","GB0006043169","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AER","AERCAP HOLDINGS NV","Equity","0.07","53.28","35,008.00","1,865,226.24","1,865,226.24","Industrials","B1HHKD3","NL0000687663","New York Stock Exchange Inc.","Netherlands","USD","USD","1.00"
"STMN","STRAUMANN HOLDING AG","Equity","0.07","680.07","2,742.00","1,864,742.33","1,864,742.33","Health Care","7156832","CH0012280076","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"KGF","KINGFISHER PLC","Equity","0.07","3.30","564,040.00","1,861,655.87","1,861,655.87","Consumer Discretionary","3319521","GB0033195214","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LAND","LAND SECURITIES GROUP REIT PLC","Equity","0.07","10.82","171,102.00","1,851,287.57","1,851,287.57","Real Estate","BYW0PQ6","GB00BYW0PQ60","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"STJ","ST JAMESS PLACE PLC","Equity","0.07","13.92","132,769.00","1,848,415.33","1,848,415.33","Financials","0766937","GB0007669376","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ORK","ORKLA","Equity","0.07","8.20","223,687.00","1,835,285.44","1,835,285.44","Consumer Staples","B1VQF42","NO0003733800","Oslo Bors Asa","Norway","USD","NOK","8.21"
"RSA","RSA INSURANCE GROUP PLC","Equity","0.07","7.26","251,669.00","1,827,897.62","1,827,897.62","Financials","BKKMKR2","GB00BKKMKR23","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"VIFN","VIFOR PHARMA AG AG","Equity","0.07","145.63","12,526.00","1,824,223.77","1,824,223.77","Health Care","BZ12TW4","CH0364749348","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"GVC","GVC HOLDINGS PLC","Equity","0.07","12.21","148,744.00","1,815,874.64","1,815,874.64","Consumer Discretionary","B5VQMV6","IM00B5VQMV65","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HLMA","HALMA PLC","Equity","0.07","17.31","104,298.00","1,805,462.21","1,805,462.21","Information Technology","0405207","GB0004052071","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Equity","0.07","86.29","20,801.00","1,794,926.19","1,794,926.19","Industrials","BWFGQN1","GB00BWFGQN14","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GFC","GECINA REIT SA","Equity","0.07","155.65","11,493.00","1,788,865.34","1,788,865.34","Real Estate","7742468","FR0010040865","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"LI","KLEPIERRE REIT SA","Equity","0.07","34.15","52,322.00","1,786,816.13","1,786,816.13","Real Estate","7582556","FR0000121964","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SBRY","SAINSBURY(J) PLC","Equity","0.07","3.94","452,513.00","1,782,397.39","1,782,397.39","Consumer Staples","B019KW7","GB00B019KW72","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ALO","ALSTOM SA","Equity","0.07","44.01","40,466.00","1,780,831.84","1,780,831.84","Industrials","B0DJ8Q5","FR0010220475","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BDEV","BARRATT DEVELOPMENTS PLC","Equity","0.07","6.70","265,825.00","1,780,586.23","1,780,586.23","Consumer Discretionary","0081180","GB0000811801","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Equity","0.07","94.31","18,819.00","1,774,844.54","1,774,844.54","Financials","7097328","BE0003797140","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"MONC","MONCLER","Equity","0.07","35.90","49,432.00","1,774,750.32","1,774,750.32","Consumer Discretionary","BGLP232","IT0004965148","Borsa Italiana","Italy","USD","EUR","0.87"
"ADP","AEROPORTS DE PARIS","Equity","0.07","210.76","8,406.00","1,771,642.34","1,771,642.34","Industrials","B164FY1","FR0010340141","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"HL.","HARGREAVES LANSDOWN PLC","Equity","0.07","24.32","72,826.00","1,771,431.86","1,771,431.86","Financials","B1VZ0M2","GB00B1VZ0M25","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LOGN","LOGITECH INTERNATIONAL SA","Equity","0.07","40.54","43,434.00","1,760,902.89","1,760,902.89","Information Technology","B18ZRK2","CH0025751329","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"SKF B","SKF B","Equity","0.07","17.45","99,992.00","1,745,280.38","1,745,280.38","Industrials","B1Q3J35","SE0000108227","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"BLND","BRITISH LAND REIT PLC","Equity","0.07","7.51","232,190.00","1,744,361.74","1,744,361.74","Real Estate","0136701","GB0001367019","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LEG","LEG IMMOBILIEN N AG","Equity","0.07","115.06","15,156.00","1,743,916.20","1,743,916.20","Real Estate","B9G6L89","DE000LEG1110","Xetra","Germany","USD","EUR","0.87"
"KINV B","KINNEVIK CLASS B","Equity","0.07","28.11","61,647.00","1,732,616.76","1,732,616.76","Financials","BD6S7G3","SE0008373906","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SMIN","SMITHS GROUP PLC","Equity","0.07","17.50","98,531.00","1,724,396.45","1,724,396.45","Industrials","B1WY233","GB00B1WY2338","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"WG.","WOOD GROUP (JOHN) PLC","Equity","0.07","9.61","179,034.00","1,721,248.63","1,721,248.63","Energy","B5N0P84","GB00B5N0P849","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TIT","TELECOM ITALIA","Equity","0.07","0.59","2,892,725.00","1,704,270.48","1,704,270.48","Communication","7634394","IT0003497168","Borsa Italiana","Italy","USD","EUR","0.87"
"HSX","HISCOX LTD","Equity","0.07","21.87","77,498.00","1,694,734.79","1,694,734.79","Financials","BVZHXQ9","BMG4593F1389","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TW.","TAYLOR WIMPEY PLC","Equity","0.07","2.06","823,295.00","1,693,880.97","1,693,880.97","Consumer Discretionary","0878230","GB0008782301","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ASRNL","ASR NEDERLAND NV","Equity","0.07","46.16","36,540.00","1,686,836.87","1,686,836.87","Financials","BD9PNF2","NL0011872643","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"EXO","EXOR NV","Equity","0.07","57.99","28,934.00","1,677,980.60","1,677,980.60","Financials","BYSLCX9","NL0012059018","Borsa Italiana","Italy","USD","EUR","0.87"
"UN01","UNIPER","Equity","0.07","30.15","55,038.00","1,659,376.02","1,659,376.02","Utilities","BZ6CZ43","DE000UNSE018","Xetra","Germany","USD","EUR","0.87"
"BKT","BANKINTER SA","Equity","0.07","9.05","183,241.00","1,658,451.53","1,658,451.53","Financials","5474008","ES0113679I37","Bolsa De Madrid","Spain","USD","EUR","0.87"
"GN","GN STORE NORD","Equity","0.07","42.30","38,984.00","1,648,895.57","1,648,895.57","Health Care","4501093","DK0010272632","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"ELE","ENDESA SA","Equity","0.06","20.79","79,039.00","1,643,038.11","1,643,038.11","Utilities","5271782","ES0130670112","Bolsa De Madrid","Spain","USD","EUR","0.87"
"SPSN","SWISS PRIME SITE AG","Equity","0.06","80.45","20,260.00","1,629,903.78","1,629,903.78","Real Estate","B083BH4","CH0008038389","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"IPN","IPSEN","Equity","0.06","144.46","11,270.00","1,628,116.44","1,628,116.44","Health Care","B0R7JF1","FR0010259150","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"RAND","RANDSTAD HOLDING","Equity","0.06","50.44","32,273.00","1,627,900.55","1,627,900.55","Industrials","5228658","NL0000379121","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"MKS","MARKS AND SPENCER GROUP PLC","Equity","0.06","3.73","428,548.00","1,599,633.75","1,599,633.75","Consumer Discretionary","3127489","GB0031274896","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ORP","ORPEA S.A.","Equity","0.06","120.48","13,261.00","1,597,728.71","1,597,728.71","Health Care","7339451","FR0000184798","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"CCH","COCA COLA HBC AG","Equity","0.06","31.08","51,280.00","1,593,528.26","1,593,528.26","Consumer Staples","B9895B7","CH0198251305","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SKA B","SKANSKA B","Equity","0.06","18.12","87,714.00","1,589,767.26","1,589,767.26","Industrials","7142091","SE0000113250","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"OCDO","OCADO GROUP PLC","Equity","0.06","11.04","143,898.00","1,589,075.28","1,589,075.28","Consumer Discretionary","B3MBS74","GB00B3MBS747","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LUPE","LUNDIN PETROLEUM","Equity","0.06","32.03","49,479.00","1,584,632.41","1,584,632.41","Energy","7187627","SE0000825820","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"KN","NATIXIS SA","Equity","0.06","6.22","253,509.00","1,577,744.72","1,577,744.72","Financials","B1HDJL2","FR0000120685","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SCA B","SVENSKA CELLULOSA B","Equity","0.06","9.92","158,983.00","1,577,398.35","1,577,398.35","Materials","B1VVGZ5","SE0000112724","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"ELISA","ELISA","Equity","0.06","42.88","36,626.00","1,570,457.34","1,570,457.34","Communication","5701513","FI0009007884","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"UU.","UNITED UTILITIES GROUP PLC","Equity","0.06","9.13","171,765.00","1,568,795.63","1,568,795.63","Utilities","B39J2M4","GB00B39J2M42","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"VOW","VOLKSWAGEN AG","Equity","0.06","165.45","9,431.00","1,560,343.15","1,560,343.15","Consumer Discretionary","5497102","DE0007664005","Xetra","Germany","USD","EUR","0.87"
"LXS","LANXESS AG","Equity","0.06","66.85","23,195.00","1,550,540.31","1,550,540.31","Materials","B05M8B7","DE0005470405","Xetra","Germany","USD","EUR","0.87"
"ISS","ISS A S","Equity","0.06","34.55","44,546.00","1,539,261.72","1,539,261.72","Industrials","BKJ9RT5","DK0060542181","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"SHL","SIEMENS HEALTHINEERS AG","Equity","0.06","40.56","37,390.00","1,516,352.06","1,516,352.06","Health Care","BD594Y4","DE000SHL1006","Xetra","Germany","USD","EUR","0.87"
"GET","GETLINK","Equity","0.06","12.24","123,257.00","1,508,488.71","1,508,488.71","Industrials","B292JQ9","FR0010533075","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SEV","SUEZ SA","Equity","0.06","14.86","100,876.00","1,499,171.25","1,499,171.25","Utilities","B3B8D04","FR0010613471","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ERF","EUROFINS SCIENTIFIC","Equity","0.06","487.24","3,056.00","1,488,995.26","1,488,995.26","Health Care","5972643","FR0000038259","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"MGGT","MEGGITT PLC","Equity","0.06","6.97","212,278.00","1,480,459.46","1,480,459.46","Industrials","0575809","GB0005758098","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BVI","BUREAU VERITAS SA","Equity","0.06","22.42","65,860.00","1,476,522.77","1,476,522.77","Industrials","B28DTJ6","FR0006174348","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SCHN","SCHINDLER HOLDING AG","Equity","0.06","221.65","6,655.00","1,475,089.42","1,475,089.42","Industrials","B11WWH2","CH0024638212","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"CLN","CLARIANT AG","Equity","0.06","22.52","64,981.00","1,463,226.39","1,463,226.39","Materials","7113990","CH0012142631","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"IGYB","INNOGY Z VERK","Equity","0.06","42.89","33,998.00","1,458,165.38","1,458,165.38","Utilities","BG0SC98","DE000A2LQ2L3","Xetra","Germany","USD","EUR","0.87"
"PSM","PROSIEBEN SAT.1 MEDIA N","Equity","0.06","24.29","60,023.00","1,458,118.12","1,458,118.12","Communication","BCZM1B2","DE000PSM7770","Xetra","Germany","USD","EUR","0.87"
"SVT","SEVERN TRENT PLC","Equity","0.06","24.23","60,118.00","1,456,398.41","1,456,398.41","Utilities","B1FH8J7","GB00B1FH8J72","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Equity","0.06","43.45","33,412.00","1,451,660.25","1,451,660.25","Consumer Discretionary","B02L3W3","GB00B02L3W35","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Equity","0.06","8.90","163,084.00","1,451,197.77","1,451,197.77","Financials","4574813","IT0000062957","Borsa Italiana","Italy","USD","EUR","0.87"
"DLG","DIRECT LINE INSURANCE PLC","Equity","0.06","4.25","340,748.00","1,448,681.88","1,448,681.88","Financials","BY9D0Y1","GB00BY9D0Y18","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"G1A","GEA GROUP AG","Equity","0.06","31.03","46,188.00","1,433,023.55","1,433,023.55","Industrials","4557104","DE0006602006","Xetra","Germany","USD","EUR","0.87"
"ADM","ADMIRAL GROUP PLC","Equity","0.06","26.19","54,297.00","1,421,994.78","1,421,994.78","Financials","B02J639","GB00B02J6398","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"UTDI","UNITED INTERNET AG","Equity","0.06","43.28","32,815.00","1,420,290.40","1,420,290.40","Communication","4354134","DE0005089031","Xetra","Germany","USD","EUR","0.87"
"FBK","FINECOBANK BANCA FINECO","Equity","0.06","11.17","126,563.00","1,413,388.97","1,413,388.97","Financials","BNGN9Z1","IT0000072170","Borsa Italiana","Italy","USD","EUR","0.87"
"SRT3","SARTORIUS PREF AG","Equity","0.06","144.58","9,716.00","1,404,738.60","1,404,738.60","Health Care","5843329","DE0007165631","Xetra","Germany","USD","EUR","0.87"
"RMV","RIGHTMOVE PLC","Equity","0.06","5.64","246,691.00","1,391,759.01","1,391,759.01","Communication","BGDT3G2","GB00BGDT3G23","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CYBG","CYBG PLC","Equity","0.05","3.60","386,758.00","1,390,816.27","1,390,816.27","Financials","BD6GN03","GB00BD6GN030","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"WEIR","WEIR GROUP PLC","Equity","0.05","21.83","63,566.00","1,387,563.65","1,387,563.65","Industrials","0946580","GB0009465807","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"INXN","INTERXION HOLDING NV","Equity","0.05","62.58","22,152.00","1,386,272.16","1,386,272.16","Information Technology","B66QLT9","NL0009693779","New York Stock Exchange Inc.","Netherlands","USD","USD","1.00"
"MAERSK A","A P MOLLER MAERSK","Equity","0.05","1,220.07","1,132.00","1,381,117.15","1,381,117.15","Industrials","4253059","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"LHA","DEUTSCHE LUFTHANSA AG","Equity","0.05","21.84","62,128.00","1,357,039.40","1,357,039.40","Industrials","5287488","DE0008232125","Xetra","Germany","USD","EUR","0.87"
"SECU B","SECURITAS B","Equity","0.05","16.31","82,990.00","1,353,500.89","1,353,500.89","Industrials","5554041","SE0000163594","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"PRY","PRYSMIAN","Equity","0.05","21.19","63,362.00","1,342,718.15","1,342,718.15","Industrials","B1W4V69","IT0004176001","Borsa Italiana","Italy","USD","EUR","0.87"
"ELUX B","ELECTROLUX B","Equity","0.05","20.69","63,736.00","1,318,933.65","1,318,933.65","Consumer Discretionary","B1KKBX6","SE0000103814","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"AMEAS","AMER SPORTS","Equity","0.05","39.67","33,173.00","1,316,072.74","1,316,072.74","Consumer Discretionary","4024006","FI0009000285","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"AUTO","AUTO TRADER GROUP PLC","Equity","0.05","5.41","242,490.00","1,312,800.80","1,312,800.80","Communication","BVYVFW2","GB00BVYVFW23","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CPR","DAVIDE CAMPARI MILANO","Equity","0.05","7.64","170,865.00","1,306,102.06","1,306,102.06","Consumer Staples","BZ4CMZ5","IT0005252207","Borsa Italiana","Italy","USD","EUR","0.87"
"EVK","EVONIK INDUSTRIES AG","Equity","0.05","32.21","39,866.00","1,284,220.32","1,284,220.32","Materials","B5ZQ9D3","DE000EVNK013","Xetra","Germany","USD","EUR","0.87"
"IAG","INTERNATIONAL AIRLINES GROUP SA","Equity","0.05","7.67","164,605.00","1,262,425.44","1,262,425.44","Industrials","B5282K0","ES0177542018","Bolsa De Madrid","Spain","USD","EUR","0.87"
"TREL B","TRELLEBORG B","Equity","0.05","17.96","69,951.00","1,256,492.49","1,256,492.49","Industrials","4902384","SE0000114837","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"CAST","CASTELLUM AB","Equity","0.05","17.49","71,807.00","1,256,141.22","1,256,141.22","Real Estate","B0XP0T0","SE0000379190","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"PHNX","PHOENIX GROUP HOLDINGS","Equity","0.05","8.13","154,463.00","1,255,775.85","1,255,775.85","Financials","B45JKK9","KYG7091M1096","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HELN","HELVETIA HOLDING AG","Equity","0.05","601.98","2,081.00","1,252,730.34","1,252,730.34","Financials","7189292","CH0012271687","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"STB","STOREBRAND","Equity","0.05","8.98","139,229.00","1,250,253.53","1,250,253.53","Financials","4852832","NO0003053605","Oslo Bors Asa","Norway","USD","NOK","8.21"
"VOE","VOESTALPINE AG","Equity","0.05","42.66","29,134.00","1,242,831.68","1,242,831.68","Materials","4943402","AT0000937503","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"NXG","NEX GROUP PLC","Equity","0.05","14.01","88,567.00","1,241,175.99","1,241,175.99","Financials","BZ02MH1","GB00BZ02MH16","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RUI","RUBIS","Equity","0.05","52.39","23,653.00","1,239,181.81","1,239,181.81","Utilities","BDT88L2","FR0013269123","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Equity","0.05","29.10","42,281.00","1,230,396.46","1,230,396.46","Financials","B0704T9","AT0000606306","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"NRE1V","NOKIAN RENKAAT OYJ","Equity","0.05","38.58","31,802.00","1,226,848.24","1,226,848.24","Consumer Discretionary","B07G378","FI0009005318","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"EMSN","EMS-CHEMIE HOLDING AG","Equity","0.05","546.57","2,244.00","1,226,507.48","1,226,507.48","Materials","7635610","CH0016440353","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"ING","INGENICO GROUP SA","Equity","0.05","78.98","15,522.00","1,225,882.16","1,225,882.16","Information Technology","4196897","FR0000125346","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BKIA","BANKIA SA","Equity","0.05","3.61","339,229.00","1,224,969.28","1,224,969.28","Financials","BZ3C3Q4","ES0113307062","Bolsa De Madrid","Spain","USD","EUR","0.87"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Equity","0.05","24.21","50,341.00","1,218,598.60","1,218,598.60","Health Care","B1CC9H0","SE0000872095","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SSPG","SSP GROUP PLC","Equity","0.05","8.90","136,959.00","1,218,700.22","1,218,700.22","Consumer Discretionary","BFWK4V1","GB00BFWK4V16","London Stock Exchange","United Kingdom","USD","GBP","0.76"
