Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"ANTM","ANTHEM INC","Equity","0.27","279.58","20,634.00","5,768,853.72","5,768,853.72","Health Care","US0367521038","New York Stock Exchange Inc.","United States","USD"
"BIIB","BIOGEN INC INC","Equity","0.27","338.23","16,828.00","5,691,734.44","5,691,734.44","Health Care","US09062X1037","NASDAQ","United States","USD"
"EOG","EOG RESOURCES INC","Equity","0.27","120.14","46,970.00","5,642,975.80","5,642,975.80","Energy","US26875P1012","New York Stock Exchange Inc.","United States","USD"
"TJX","TJX INC","Equity","0.26","110.80","50,534.00","5,599,167.20","5,599,167.20","Consumer Discretionary","US8725401090","New York Stock Exchange Inc.","United States","USD"
"AET","AETNA INC","Equity","0.25","201.29","26,415.00","5,317,075.35","5,317,075.35","Health Care","US00817Y1082","New York Stock Exchange Inc.","United States","USD"
"BNS","BANK OF NOVA SCOTIA","Equity","0.25","55.55","95,278.00","5,292,367.39","5,292,367.39","Financials","CA0641491075","Toronto Stock Exchange","Canada","CAD"
"DHR","DANAHER CORP","Equity","0.25","104.96","49,994.00","5,247,370.24","5,247,370.24","Health Care","US2358511028","New York Stock Exchange Inc.","United States","USD"
"AGN","ALLERGAN","Equity","0.25","191.00","27,471.00","5,246,961.00","5,246,961.00","Health Care","IE00BY9D5467","New York Stock Exchange Inc.","United States","USD"
"BDX","BECTON DICKINSON","Equity","0.25","244.98","21,370.00","5,235,222.60","5,235,222.60","Health Care","US0758871091","New York Stock Exchange Inc.","United States","USD"
"WBA","WALGREEN BOOTS ALLIANCE INC","Equity","0.24","76.98","67,248.00","5,176,751.04","5,176,751.04","Consumer Staples","US9314271084","NASDAQ","United States","USD"
"AMT","AMERICAN TOWER REIT CORP","Equity","0.24","146.68","35,218.00","5,165,776.24","5,165,776.24","Real Estate","US03027X1000","New York Stock Exchange Inc.","United States","USD"
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.24","143.66","35,755.00","5,136,563.30","5,136,563.30","Information Technology","US0530151036","NASDAQ","United States","USD"
"MS","MORGAN STANLEY","Equity","0.24","47.19","107,354.00","5,066,035.26","5,066,035.26","Financials","US6174464486","New York Stock Exchange Inc.","United States","USD"
"CNR","CANADIAN NATIONAL RAILWAY","Equity","0.24","85.13","59,366.00","5,053,882.57","5,053,882.57","Industrials","CA1363751027","Toronto Stock Exchange","Canada","CAD"
