iShares Core MSCI Pacific ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"845,843,699.09"
Shares Outstanding,"15,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"8766","TOKIO MARINE HOLDINGS INC","Equity","0.52","48.03","91,800.00","4,409,410.51","4,409,410.51","Financials","6513126","JP3910660004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"D05","DBS GROUP HOLDINGS LTD","Equity","0.52","17.65","247,500.00","4,367,488.08","4,367,488.08","Financials","6175203","SG1L01001701","Singapore Exchange","Singapore","USD","SGD","1.37"
"388","HONG KONG EXCHANGES AND CLEARING L","Equity","0.52","25.50","171,100.00","4,362,239.45","4,362,239.45","Financials","6267359","HK0388045442","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"4502","TAKEDA PHARMACEUTICAL LTD","Equity","0.51","40.55","107,100.00","4,342,601.26","4,342,601.26","Health Care","6870445","JP3463000004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8031","MITSUI LTD","Equity","0.51","17.67","244,800.00","4,324,876.35","4,324,876.35","Industrials","6597302","JP3893600001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"7751","CANON INC","Equity","0.51","31.35","137,700.00","4,316,968.32","4,316,968.32","Information Technology","6172323","JP3242800005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"9432","NIPPON TELEGRAPH AND TELEPHONE COR","Equity","0.48","44.48","91,800.00","4,082,999.60","4,082,999.60","Communication","6641373","JP3735400008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6594","NIDEC CORP","Equity","0.48","131.18","30,700.00","4,027,126.50","4,027,126.50","Industrials","6640682","JP3734800000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6301","KOMATSU LTD","Equity","0.47","28.87","137,700.00","3,975,832.11","3,975,832.11","Industrials","6496584","JP3304200003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"9020","EAST JAPAN RAILWAY","Equity","0.47","85.99","45,900.00","3,946,790.54","3,946,790.54","Industrials","6298542","JP3783600004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"1","CK HUTCHISON HOLDINGS LTD","Equity","0.47","10.30","382,572.00","3,942,028.14","3,942,028.14","Industrials","BW9P816","KYG217651051","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"2914","JAPAN TOBACCO INC","Equity","0.46","25.65","153,000.00","3,924,702.58","3,924,702.58","Consumer Staples","6474535","JP3726800000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4911","SHISEIDO LTD","Equity","0.46","63.61","61,200.00","3,892,934.10","3,892,934.10","Consumer Staples","6805265","JP3351600006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"9983","FAST RETAILING LTD","Equity","0.46","496.01","7,800.00","3,868,894.53","3,868,894.53","Consumer Discretionary","6332439","JP3802300008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8001","ITOCHU CORP","Equity","0.46","19.43","198,900.00","3,864,915.12","3,864,915.12","Industrials","6467803","JP3143600009","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6367","DAIKIN INDUSTRIES LTD","Equity","0.45","122.93","30,700.00","3,774,063.18","3,774,063.18","Industrials","6250724","JP3481800005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6503","MITSUBISHI ELECTRIC CORP","Equity","0.44","12.66","290,700.00","3,681,189.68","3,681,189.68","Industrials","6597045","JP3902400005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4568","DAIICHI SANKYO LTD","Equity","0.43","39.83","91,800.00","3,655,965.78","3,655,965.78","Health Care","B0J7D91","JP3475350009","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"5108","BRIDGESTONE CORP","Equity","0.41","38.02","91,800.00","3,489,897.07","3,489,897.07","Consumer Discretionary","6132101","JP3830800003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6752","PANASONIC CORP","Equity","0.41","11.01","315,400.00","3,471,184.78","3,471,184.78","Consumer Discretionary","6572707","JP3866800000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"U11","UNITED OVERSEAS BANK LTD","Equity","0.40","18.44","183,600.00","3,385,569.83","3,385,569.83","Financials","6916781","SG1M31001969","Singapore Exchange","Singapore","USD","SGD","1.37"
"WOW","WOOLWORTHS GROUP LTD","Equity","0.40","19.61","172,015.00","3,373,685.56","3,373,685.56","Consumer Staples","6981239","AU000000WOW2","Asx - All Markets","Australia","USD","AUD","1.40"
"O39","OVERSEA-CHINESE BANKING LTD","Equity","0.40","7.70","437,975.00","3,373,330.54","3,373,330.54","Financials","B0F9V20","SG1S04926220","Singapore Exchange","Singapore","USD","SGD","1.37"
"7741","HOYA CORP","Equity","0.40","54.77","61,200.00","3,351,915.52","3,351,915.52","Health Care","6441506","JP3837800006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"MQG","MACQUARIE GROUP LTD DEF","Equity","0.39","81.65","40,100.00","3,274,339.54","3,274,339.54","Financials","B28YTC2","AU000000MQG1","Asx - All Markets","Australia","USD","AUD","1.40"
"WPL","WOODSIDE PETROLEUM LTD","Equity","0.38","25.61","127,041.00","3,253,882.71","3,253,882.71","Energy","6979728","AU000000WPL2","Asx - All Markets","Australia","USD","AUD","1.40"
"5020","JXTG HOLDINGS INC","Equity","0.38","7.32","443,700.00","3,249,015.64","3,249,015.64","Energy","B627LW9","JP3386450005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8591","ORIX CORP","Equity","0.38","16.13","198,900.00","3,207,321.21","3,207,321.21","Financials","6661144","JP3200450009","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8801","MITSUI FUDOSAN LTD","Equity","0.37","22.81","137,700.00","3,140,784.65","3,140,784.65","Real Estate","6597603","JP3893200000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8750","DAI-ICHI LIFE HOLDINGS INC","Equity","0.37","20.30","153,000.00","3,105,948.40","3,105,948.40","Financials","B601QS4","JP3476480003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
