Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"6845","AZBIL CORP","Equity","0.33","20.41","102,870.00","2,099,893.47","2,099,893.47","Information Technology","JP3937200008","Tokyo Stock Exchange","Japan","JPY"
"4208","UBE INDUSTRIES LTD","Equity","0.32","24.18","86,200.00","2,084,150.42","2,084,150.42","Materials","JP3158800007","Tokyo Stock Exchange","Japan","JPY"
"8963","INVINCIBLE INVESTMENT REIT CORP","Equity","0.32","418.43","4,890.00","2,046,134.63","2,046,134.63","Real Estate","JP3046190009","Tokyo Stock Exchange","Japan","JPY"
"2593","ITO EN LTD","Equity","0.32","45.14","45,285.00","2,044,360.08","2,044,360.08","Consumer Staples","JP3143000002","Tokyo Stock Exchange","Japan","JPY"
"5021","COSMO ENERGY HOLDINGS LTD","Equity","0.32","43.09","47,200.00","2,033,956.37","2,033,956.37","Energy","JP3298000005","Tokyo Stock Exchange","Japan","JPY"
"2809","KEWPIE CORP","Equity","0.31","22.67","89,440.00","2,027,631.17","2,027,631.17","Consumer Staples","JP3244800003","Tokyo Stock Exchange","Japan","JPY"
"3309","SEKISUI HOUSE REIT INC","Equity","0.31","659.32","3,040.00","2,004,336.00","2,004,336.00","Real Estate","JP3047820000","Tokyo Stock Exchange","Japan","JPY"
"7735","SCREEN HOLDINGS LTD","Equity","0.31","60.13","33,206.00","1,996,774.23","1,996,774.23","Information Technology","JP3494600004","Tokyo Stock Exchange","Japan","JPY"
"2206","EZAKI GLICO LTD","Equity","0.31","51.30","38,900.00","1,995,583.71","1,995,583.71","Consumer Staples","JP3161200005","Tokyo Stock Exchange","Japan","JPY"
"9003","SOTETSU HOLDINGS INC","Equity","0.31","31.54","62,963.00","1,985,762.64","1,985,762.64","Industrials","JP3316400005","Tokyo Stock Exchange","Japan","JPY"
"9719","SCSK CORP","Equity","0.30","44.12","44,507.00","1,963,573.31","1,963,573.31","Information Technology","JP3400400002","Tokyo Stock Exchange","Japan","JPY"
"2531","TAKARA HOLDINGS INC","Equity","0.30","15.25","128,325.00","1,956,617.08","1,956,617.08","Consumer Staples","JP3459600007","Tokyo Stock Exchange","Japan","JPY"
"6754","ANRITSU CORP","Equity","0.30","16.43","118,920.00","1,953,265.11","1,953,265.11","Information Technology","JP3128800004","Tokyo Stock Exchange","Japan","JPY"
"5929","SANWA HOLDINGS CORP","Equity","0.29","11.79","159,805.00","1,884,839.27","1,884,839.27","Industrials","JP3344400001","Tokyo Stock Exchange","Japan","JPY"
"7988","NIFCO INC","Equity","0.29","25.19","73,864.00","1,860,356.62","1,860,356.62","Consumer Discretionary","JP3756200006","Tokyo Stock Exchange","Japan","JPY"
"3349","COSMOS PHARMACEUTICAL CORP","Equity","0.28","209.13","8,575.00","1,793,264.04","1,793,264.04","Consumer Staples","JP3298400007","Tokyo Stock Exchange","Japan","JPY"
"1911","SUMITOMO FORESTRY LTD","Equity","0.28","16.34","108,922.00","1,779,329.81","1,779,329.81","Consumer Discretionary","JP3409800004","Tokyo Stock Exchange","Japan","JPY"
"9627","AIN HOLDINGS INC","Equity","0.28","78.60","22,600.00","1,776,383.99","1,776,383.99","Consumer Staples","JP3105250009","Tokyo Stock Exchange","Japan","JPY"
"2811","KAGOME LTD","Equity","0.27","27.48","64,160.00","1,763,061.96","1,763,061.96","Consumer Staples","JP3208200000","Tokyo Stock Exchange","Japan","JPY"
"1944","KINDEN CORP","Equity","0.27","15.53","111,800.00","1,736,573.14","1,736,573.14","Industrials","JP3263000006","Tokyo Stock Exchange","Japan","JPY"
"8273","IZUMI LTD","Equity","0.27","55.76","31,007.00","1,728,989.16","1,728,989.16","Consumer Discretionary","JP3138400001","Tokyo Stock Exchange","Japan","JPY"
"8282","KS HOLDINGS CORP","Equity","0.27","12.43","139,100.00","1,728,744.26","1,728,744.26","Consumer Discretionary","JP3277150003","Tokyo Stock Exchange","Japan","JPY"
