Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"TGNA","TEGNA INC","Equity","0.07","11.76","41,009.00","482,265.84","482,265.84","Communication","US87901J1051","New York Stock Exchange Inc.","United States","USD"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.07","66.69","7,210.00","480,834.90","480,834.90","Information Technology","US1013881065","NASDAQ","United States","USD"
"P","PANDORA MEDIA INC","Equity","0.07","9.21","52,208.00","480,835.68","480,835.68","Communication","US6983541078","New York Stock Exchange Inc.","United States","USD"
"QLYS","QUALYS INC","Equity","0.07","75.61","6,351.00","480,199.11","480,199.11","Information Technology","US74758T3032","NASDAQ","United States","USD"
"OII","OCEANEERING INTERNATIONAL INC","Equity","0.07","25.53","18,768.00","479,147.04","479,147.04","Energy","US6752321025","New York Stock Exchange Inc.","United States","USD"
"UFS","DOMTAR CORP","Equity","0.07","44.96","10,637.00","478,239.52","478,239.52","Materials","US2575592033","New York Stock Exchange Inc.","United States","USD"
"ADNT","ADIENT PLC","Equity","0.07","30.74","15,521.00","477,115.54","477,115.54","Consumer Discretionary","IE00BD845X29","New York Stock Exchange Inc.","United States","USD"
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.07","31.42","15,145.00","475,855.90","475,855.90","Materials","US48562P1030","New York Stock Exchange Inc.","United States","USD"
"TECD","TECH DATA CORP","Equity","0.07","71.93","6,608.00","475,313.44","475,313.44","Information Technology","US8782371061","NASDAQ","United States","USD"
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.07","37.16","12,789.00","475,239.24","475,239.24","Financials","US1972361026","NASDAQ","United States","USD"
"CHGG","CHEGG INC","Equity","0.07","26.70","17,791.00","475,019.70","475,019.70","Consumer Discretionary","US1630921096","New York Stock Exchange Inc.","United States","USD"
"LM","LEGG MASON INC","Equity","0.07","30.01","15,816.00","474,638.16","474,638.16","Financials","US5249011058","New York Stock Exchange Inc.","United States","USD"
"JACK","JACK IN THE BOX INC","Equity","0.07","82.13","5,779.00","474,629.27","474,629.27","Consumer Discretionary","US4663671091","NASDAQ","United States","USD"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.07","62.98","7,520.00","473,609.60","473,609.60","Health Care","US29089Q1058","New York Stock Exchange Inc.","United States","USD"
"HMSY","HMS HOLDINGS CORP","Equity","0.07","31.79","14,861.00","472,431.19","472,431.19","Health Care","US40425J1016","NASDAQ","United States","USD"
"KWR","QUAKER CHEMICAL CORP","Equity","0.07","197.53","2,389.00","471,899.17","471,899.17","Materials","US7473161070","New York Stock Exchange Inc.","United States","USD"
"RLI","RLI CORP","Equity","0.07","73.96","6,378.00","471,716.88","471,716.88","Financials","US7496071074","New York Stock Exchange Inc.","United States","USD"
"RLGY","REALOGY HOLDINGS CORP","Equity","0.07","19.18","24,565.00","471,156.70","471,156.70","Real Estate","US75605Y1064","New York Stock Exchange Inc.","United States","USD"
"KW","KENNEDY WILSON HOLDINGS INC","Equity","0.07","19.53","24,081.00","470,301.93","470,301.93","Real Estate","US4893981070","New York Stock Exchange Inc.","United States","USD"
"OUT","OUTFRONT MEDIA INC","Equity","0.07","18.52","25,350.00","469,482.00","469,482.00","Real Estate","US69007J1060","New York Stock Exchange Inc.","United States","USD"
"KFY","KORN FERRY INTERNATIONAL","Equity","0.07","46.38","10,077.00","467,371.26","467,371.26","Industrials","US5006432000","New York Stock Exchange Inc.","United States","USD"
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.07","25.43","18,342.00","466,437.06","466,437.06","Financials","US3208671046","NASDAQ","United States","USD"
"MUSA","MURPHY USA INC","Equity","0.07","80.66","5,763.00","464,843.58","464,843.58","Consumer Discretionary","US6267551025","New York Stock Exchange Inc.","United States","USD"
"CNX","CNX RESOURCES CORP","Equity","0.07","14.51","32,023.00","464,653.73","464,653.73","Energy","US12653C1080","New York Stock Exchange Inc.","United States","USD"
"PINC","PREMIER INC CLASS A","Equity","0.07","46.37","9,992.00","463,329.04","463,329.04","Health Care","US74051N1028","NASDAQ","United States","USD"
"WTW","WEIGHT WATCHERS INTERNATIONAL INC","Equity","0.07","68.27","6,780.00","462,870.60","462,870.60","Consumer Discretionary","US9486261061","NASDAQ","United States","USD"
"TSE","TRINSEO","Equity","0.07","60.55","7,638.00","462,480.90","462,480.90","Materials","LU1057788488","New York Stock Exchange Inc.","United States","USD"
"SSD","SIMPSON MANUFACTURING INC","Equity","0.07","62.87","7,354.00","462,345.98","462,345.98","Industrials","US8290731053","New York Stock Exchange Inc.","United States","USD"
"WFT","WEATHERFORD INTERNATIONAL PLC","Equity","0.07","2.61","176,510.00","460,691.10","460,691.10","Energy","IE00BLNN3691","New York Stock Exchange Inc.","United States","USD"
"GWB","GREAT WESTERN BANCORP INC","Equity","0.07","40.35","11,380.00","459,183.00","459,183.00","Financials","US3914161043","New York Stock Exchange Inc.","United States","USD"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.07","124.08","3,692.00","458,103.36","458,103.36","Real Estate","US69360J1079","New York Stock Exchange Inc.","United States","USD"
"REXR","REXFORD INDUSTRIAL REALTY REIT INC","Equity","0.07","31.31","14,615.00","457,595.65","457,595.65","Real Estate","US76169C1009","New York Stock Exchange Inc.","United States","USD"
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.07","41.91","10,915.00","457,447.65","457,447.65","Financials","BMG053841059","New York Stock Exchange Inc.","United States","USD"
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.07","14.58","31,367.00","457,330.86","457,330.86","Real Estate","US1053682035","New York Stock Exchange Inc.","United States","USD"
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","Equity","0.07","569.50","801.00","456,169.50","456,169.50","Consumer Discretionary","US3846371041","New York Stock Exchange Inc.","United States","USD"
"SHOO","STEVEN MADDEN LTD","Equity","0.07","30.23","15,024.00","454,175.52","454,175.52","Consumer Discretionary","US5562691080","NASDAQ","United States","USD"
"WAFD","WASHINGTON FEDERAL INC","Equity","0.07","29.49","15,393.00","453,939.57","453,939.57","Financials","US9388241096","NASDAQ","United States","USD"
"CSOD","CORNERSTONE ONDEMAND INC","Equity","0.07","51.18","8,812.00","450,998.16","450,998.16","Information Technology","US21925Y1038","NASDAQ","United States","USD"
"HAIN","HAIN CELESTIAL GROUP INC","Equity","0.07","25.50","17,688.00","451,044.00","451,044.00","Consumer Staples","US4052171000","NASDAQ","United States","USD"
"MC","MOELIS CLASS A","Equity","0.07","52.65","8,565.00","450,947.25","450,947.25","Financials","US60786M1053","New York Stock Exchange Inc.","United States","USD"
"JWA","JOHN WILEY AND SONS INC CLASS A","Equity","0.07","56.13","8,026.00","450,499.38","450,499.38","Communication","US9682232064","New York Stock Exchange Inc.","United States","USD"
"DAN","DANA INCORPORATED INC","Equity","0.07","16.44","27,244.00","447,891.36","447,891.36","Consumer Discretionary","US2358252052","New York Stock Exchange Inc.","United States","USD"
"EXPO","EXPONENT INC","Equity","0.07","48.47","9,234.00","447,571.98","447,571.98","Industrials","US30214U1025","NASDAQ","United States","USD"
"VSH","VISHAY INTERTECHNOLOGY INC","Equity","0.07","18.77","23,806.00","446,838.62","446,838.62","Information Technology","US9282981086","New York Stock Exchange Inc.","United States","USD"
"OMCL","OMNICELL INC","Equity","0.07","65.27","6,838.00","446,316.26","446,316.26","Health Care","US68213N1090","NASDAQ","United States","USD"
"MRCY","MERCURY SYSTEMS INC","Equity","0.07","47.90","9,287.00","444,847.30","444,847.30","Industrials","US5893781089","NASDAQ","United States","USD"
"FUL","HB FULLER","Equity","0.07","46.78","9,501.00","444,456.78","444,456.78","Materials","US3596941068","New York Stock Exchange Inc.","United States","USD"
"DLX","DELUXE CORP","Equity","0.07","52.80","8,413.00","444,206.40","444,206.40","Industrials","US2480191012","New York Stock Exchange Inc.","United States","USD"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.07","51.99","8,537.00","443,838.63","443,838.63","Communication","US19239V3024","NASDAQ","United States","USD"
"QEP","QEP RESOURCES INC","Equity","0.07","10.84","40,734.00","441,556.56","441,556.56","Energy","US74733V1008","New York Stock Exchange Inc.","United States","USD"
"IRBT","IROBOT CORP","Equity","0.07","93.10","4,738.00","441,107.80","441,107.80","Consumer Discretionary","US4627261005","NASDAQ","United States","USD"
"CAKE","CHEESECAKE FACTORY INC","Equity","0.07","51.04","8,640.00","440,985.60","440,985.60","Consumer Discretionary","US1630721017","NASDAQ","United States","USD"
"WCC","WESCO INTERNATIONAL INC","Equity","0.07","53.55","8,224.00","440,395.20","440,395.20","Industrials","US95082P1057","New York Stock Exchange Inc.","United States","USD"
"MED","MEDIFAST INC","Equity","0.07","217.32","2,024.00","439,855.68","439,855.68","Consumer Staples","US58470H1014","New York Stock Exchange Inc.","United States","USD"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.07","98.61","4,460.00","439,800.60","439,800.60","Information Technology","US12709P1030","NASDAQ","United States","USD"
"HALO","HALOZYME THERAPEUTICS INC","Equity","0.07","17.93","24,468.00","438,711.24","438,711.24","Health Care","US40637H1095","NASDAQ","United States","USD"
"PENN","PENN NATIONAL GAMING INC","Equity","0.07","29.80","14,719.00","438,626.20","438,626.20","Consumer Discretionary","US7075691094","NASDAQ","United States","USD"
"SAM","BOSTON BEER INC CLASS A","Equity","0.07","270.11","1,620.00","437,578.20","437,578.20","Consumer Staples","US1005571070","New York Stock Exchange Inc.","United States","USD"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.07","27.89","15,623.00","435,725.47","435,725.47","Financials","US8287302009","NASDAQ","United States","USD"
"MOGA","MOOG INC CLASS A","Equity","0.07","77.62","5,611.00","435,525.82","435,525.82","Industrials","US6153942023","New York Stock Exchange Inc.","United States","USD"
"DNR","DENBURY RESOURCES INC","Equity","0.07","5.48","79,406.00","435,144.88","435,144.88","Energy","US2479162081","New York Stock Exchange Inc.","United States","USD"
"EPC","EDGEWELL PERSONAL CARE","Equity","0.07","45.77","9,481.00","433,945.37","433,945.37","Consumer Staples","US28035Q1022","New York Stock Exchange Inc.","United States","USD"
"CAR","AVIS BUDGET GROUP INC","Equity","0.07","33.06","13,069.00","432,061.14","432,061.14","Industrials","US0537741052","NASDAQ","United States","USD"
"PLCE","CHILDRENS PLACE INC","Equity","0.07","134.82","3,194.00","430,615.08","430,615.08","Consumer Discretionary","US1689051076","NASDAQ","United States","USD"
"WDFC","WD-40","Equity","0.07","157.41","2,734.00","430,358.94","430,358.94","Consumer Staples","US9292361071","NASDAQ","United States","USD"
"RH","RH","Equity","0.07","127.12","3,385.00","430,301.20","430,301.20","Consumer Discretionary","US74967X1037","New York Stock Exchange Inc.","United States","USD"
"AIMC","ALTRA INDUSTRIAL MOTION CORP","Equity","0.07","39.14","10,989.00","430,109.46","430,109.46","Industrials","US02208R1068","NASDAQ","United States","USD"
"IIVI","II VI INC","Equity","0.07","40.76","10,552.00","430,099.52","430,099.52","Information Technology","US9021041085","NASDAQ","United States","USD"
"TNET","TRINET GROUP INCINARY","Equity","0.07","49.67","8,642.00","429,248.14","429,248.14","Industrials","US8962881079","New York Stock Exchange Inc.","United States","USD"
"SBH","SALLY BEAUTY HOLDINGS INC","Equity","0.07","18.17","23,587.00","428,575.79","428,575.79","Consumer Discretionary","US79546E1047","New York Stock Exchange Inc.","United States","USD"
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.07","32.62","13,096.00","427,191.52","427,191.52","Industrials","US0078001056","New York Stock Exchange Inc.","United States","USD"
"PRA","PROASSURANCE CORP","Equity","0.07","43.99","9,711.00","427,186.89","427,186.89","Financials","US74267C1062","New York Stock Exchange Inc.","United States","USD"
"CRUS","CIRRUS LOGIC INC","Equity","0.07","37.61","11,329.00","426,083.69","426,083.69","Information Technology","US1727551004","NASDAQ","United States","USD"
"VC","VISTEON CORP","Equity","0.07","77.18","5,515.00","425,647.70","425,647.70","Consumer Discretionary","US92839U2069","NASDAQ","United States","USD"
"AN","AUTONATION INC","Equity","0.07","39.86","10,674.00","425,465.64","425,465.64","Consumer Discretionary","US05329W1027","New York Stock Exchange Inc.","United States","USD"
"FOLD","AMICUS THERAPEUTICS INC","Equity","0.07","12.84","32,981.00","423,476.04","423,476.04","Health Care","US03152W1099","NASDAQ","United States","USD"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.07","48.58","8,715.00","423,374.70","423,374.70","Health Care","US8684591089","NASDAQ","United States","USD"
"MDRX","ALLSCRIPTS HEALTHCARE SOLUTIONS IN","Equity","0.07","13.98","30,229.00","422,601.42","422,601.42","Health Care","US01988P1084","NASDAQ","United States","USD"
"DY","DYCOM INDUSTRIES INC","Equity","0.07","78.52","5,371.00","421,730.92","421,730.92","Industrials","US2674751019","New York Stock Exchange Inc.","United States","USD"
"PCH","POTLATCHDELTIC CORP","Equity","0.07","36.63","11,491.00","420,915.33","420,915.33","Real Estate","US7376301039","NASDAQ","United States","USD"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.07","18.36","22,889.00","420,242.04","420,242.04","Real Estate","US7201902068","New York Stock Exchange Inc.","United States","USD"
"PEGA","PEGASYSTEMS INC","Equity","0.07","56.38","7,423.00","418,508.74","418,508.74","Information Technology","US7055731035","NASDAQ","United States","USD"
"CVBF","CVB FINANCIAL CORP","Equity","0.06","21.62","19,328.00","417,871.36","417,871.36","Financials","US1266001056","NASDAQ","United States","USD"
"ROG","ROGERS CORP","Equity","0.06","132.81","3,139.00","416,890.59","416,890.59","Information Technology","US7751331015","New York Stock Exchange Inc.","United States","USD"
"UE","URBAN EDGE PROPERTIES","Equity","0.06","20.45","20,270.00","414,521.50","414,521.50","Real Estate","US91704F1049","New York Stock Exchange Inc.","United States","USD"
"INDB","INDEPENDENT BANK CORP","Equity","0.06","80.21","5,163.00","414,124.23","414,124.23","Financials","US4538361084","NASDAQ","United States","USD"
"BOX","BOX INC CLASS A","Equity","0.06","19.84","20,860.00","413,862.40","413,862.40","Information Technology","US10316T1043","New York Stock Exchange Inc.","United States","USD"
"PCTY","PAYLOCITY HOLDING CORP","Equity","0.06","67.98","6,083.00","413,522.34","413,522.34","Information Technology","US70438V1061","NASDAQ","United States","USD"
"MORN","MORNINGSTAR INC","Equity","0.06","116.86","3,538.00","413,450.68","413,450.68","Financials","US6177001095","NASDAQ","United States","USD"
"LEXEA","LIBERTY EXPEDIA HOLDINGS INC SERIE","Equity","0.06","42.65","9,679.00","412,809.35","412,809.35","Consumer Discretionary","US53046P1093","NASDAQ","United States","USD"
"WSBC","WESBANCO INC","Equity","0.06","42.16","9,782.00","412,409.12","412,409.12","Financials","US9508101014","NASDAQ","United States","USD"
"QTS","QTS REALTY REIT INC TRUST CLASS A","Equity","0.06","41.06","10,023.00","411,544.38","411,544.38","Real Estate","US74736A1034","New York Stock Exchange Inc.","United States","USD"
"FRME","FIRST MERCHANTS CORP","Equity","0.06","43.86","9,382.00","411,494.52","411,494.52","Financials","US3208171096","NASDAQ","United States","USD"
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.06","23.01","17,874.00","411,280.74","411,280.74","Financials","US3142111034","New York Stock Exchange Inc.","United States","USD"
"AVAV","AEROVIRONMENT INC","Equity","0.06","95.51","4,300.00","410,693.00","410,693.00","Industrials","US0080731088","NASDAQ","United States","USD"
"UNF","UNIFIRST CORP","Equity","0.06","153.13","2,682.00","410,694.66","410,694.66","Industrials","US9047081040","New York Stock Exchange Inc.","United States","USD"
"WING","WINGSTOP INC","Equity","0.06","73.94","5,554.00","410,662.76","410,662.76","Consumer Discretionary","US9741551033","NASDAQ","United States","USD"
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.06","22.00","18,651.00","410,322.00","410,322.00","Real Estate","US9840171030","New York Stock Exchange Inc.","United States","USD"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.06","61.64","6,619.00","407,995.16","407,995.16","Consumer Discretionary","US2383371091","NASDAQ","United States","USD"
"ERI","ELDORADO RESORTS INC","Equity","0.06","47.44","8,598.00","407,889.12","407,889.12","Consumer Discretionary","US28470R1023","NASDAQ","United States","USD"
"MNK","MALLINCKRODT","Equity","0.06","27.44","14,839.00","407,182.16","407,182.16","Health Care","IE00BBGT3753","New York Stock Exchange Inc.","United States","USD"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.06","27.54","14,770.00","406,765.80","406,765.80","Real Estate","US0042391096","New York Stock Exchange Inc.","United States","USD"
"EE","EL PASO ELECTRIC","Equity","0.06","58.92","6,898.00","406,430.16","406,430.16","Utilities","US2836778546","New York Stock Exchange Inc.","United States","USD"
"LGFB","LIONS GATE ENTERTAINMENT NON VOTIN","Equity","0.06","21.84","18,586.00","405,918.24","405,918.24","Communication","CA5359195008","New York Stock Exchange Inc.","United States","USD"
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.06","41.46","9,751.00","404,276.46","404,276.46","Financials","US4590441030","NASDAQ","United States","USD"
"LILAK","LIBERTY LATIN AMERICA LTD CLASS C","Equity","0.06","19.19","20,986.00","402,721.34","402,721.34","Communication","BMG9001E1286","NASDAQ","United States","USD"
"GVA","GRANITE CONSTRUCTION INC","Equity","0.06","44.18","9,037.00","399,254.66","399,254.66","Industrials","US3873281071","New York Stock Exchange Inc.","United States","USD"
"FIVN","FIVE9 INC","Equity","0.06","39.91","9,929.00","396,266.39","396,266.39","Information Technology","US3383071012","NASDAQ","United States","USD"
"MGP","MGM GROWTH PROPERTIES CLASS A","Equity","0.06","28.04","14,129.00","396,177.16","396,177.16","Real Estate","US55303A1051","New York Stock Exchange Inc.","United States","USD"
"TRMK","TRUSTMARK CORP","Equity","0.06","32.87","12,046.00","395,952.02","395,952.02","Financials","US8984021027","NASDAQ","United States","USD"
"RDC","ROWAN COMPANIES CLASS A PLC","Equity","0.06","19.05","20,775.00","395,763.75","395,763.75","Energy","GB00B6SLMV12","New York Stock Exchange Inc.","United States","USD"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.06","77.22","5,124.00","395,675.28","395,675.28","Health Care","US45826H1095","New York Stock Exchange Inc.","United States","USD"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.06","66.21","5,976.00","395,670.96","395,670.96","Information Technology","US0352901054","New York Stock Exchange Inc.","United States","USD"
"ABM","ABM INDUSTRIES INC","Equity","0.06","32.58","12,120.00","394,869.60","394,869.60","Industrials","US0009571003","New York Stock Exchange Inc.","United States","USD"
"AWR","AMERICAN STATES WATER","Equity","0.06","60.46","6,526.00","394,561.96","394,561.96","Utilities","US0298991011","New York Stock Exchange Inc.","United States","USD"
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.06","32.11","12,244.00","393,154.84","393,154.84","Real Estate","US70509V1008","New York Stock Exchange Inc.","United States","USD"
"MDP","MEREDITH CORP","Equity","0.06","54.99","7,120.00","391,528.80","391,528.80","Communication","US5894331017","New York Stock Exchange Inc.","United States","USD"
"TPX","TEMPUR SEALY INTERNATIONAL INC","Equity","0.06","49.10","7,958.00","390,737.80","390,737.80","Consumer Discretionary","US88023U1016","New York Stock Exchange Inc.","United States","USD"
"AERI","AERIE PHARMACEUTICALS INC","Equity","0.06","60.04","6,496.00","390,019.84","390,019.84","Health Care","US00771V1089","NASDAQ","United States","USD"
"DDD","3D SYSTEMS CORP","Equity","0.06","18.16","21,467.00","389,840.72","389,840.72","Information Technology","US88554D2053","New York Stock Exchange Inc.","United States","USD"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.06","60.39","6,430.00","388,307.70","388,307.70","Consumer Discretionary","US35138V1026","NASDAQ","United States","USD"
"HSC","HARSCO CORP","Equity","0.06","26.43","14,682.00","388,045.26","388,045.26","Industrials","US4158641070","New York Stock Exchange Inc.","United States","USD"
"COLD","AMERICOLD REALTY TRUST","Equity","0.06","24.55","15,805.00","388,012.75","388,012.75","Real Estate","US03064D1081","New York Stock Exchange Inc.","United States","USD"
"ICPT","INTERCEPT PHARMACEUTICALS INC","Equity","0.06","104.73","3,702.00","387,710.46","387,710.46","Health Care","US45845P1084","NASDAQ","United States","USD"
"CMP","COMPASS MINERALS INTERNATIONAL INC","Equity","0.06","67.69","5,726.00","387,592.94","387,592.94","Materials","US20451N1019","New York Stock Exchange Inc.","United States","USD"
"SBGI","SINCLAIR BROADCAST GROUP INC CLASS","Equity","0.06","29.63","13,072.00","387,323.36","387,323.36","Communication","US8292261091","NASDAQ","United States","USD"
"QDEL","QUIDEL CORP","Equity","0.06","68.03","5,678.00","386,274.34","386,274.34","Health Care","US74838J1016","NASDAQ","United States","USD"
"EAT","BRINKER INTERNATIONAL INC","Equity","0.06","48.34","7,988.00","386,139.92","386,139.92","Consumer Discretionary","US1096411004","New York Stock Exchange Inc.","United States","USD"
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.06","21.68","17,783.00","385,535.44","385,535.44","Real Estate","US8754651060","New York Stock Exchange Inc.","United States","USD"
"ARGO","ARGO GROUP INTERNATIONAL HOLDINGS","Equity","0.06","60.39","6,355.00","383,778.45","383,778.45","Financials","BMG0464B1072","New York Stock Exchange Inc.","United States","USD"
"ESRT","EMPIRE STATE REALTY REIT INC TRUST","Equity","0.06","16.20","23,651.00","383,146.20","383,146.20","Real Estate","US2921041065","New York Stock Exchange Inc.","United States","USD"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.06","18.02","21,229.00","382,546.58","382,546.58","Real Estate","US76131N1019","NASDAQ","United States","USD"
"ACAD","ACADIA PHARMACEUTICALS INC","Equity","0.06","22.87","16,703.00","381,997.61","381,997.61","Health Care","US0042251084","NASDAQ","United States","USD"
"DORM","DORMAN PRODUCTS INC","Equity","0.06","69.12","5,520.00","381,542.40","381,542.40","Consumer Discretionary","US2582781009","NASDAQ","United States","USD"
"ELY","CALLAWAY GOLF","Equity","0.06","23.93","15,938.00","381,396.34","381,396.34","Consumer Discretionary","US1311931042","New York Stock Exchange Inc.","United States","USD"
"CSFL","CENTERSTATE BANKS CORP","Equity","0.06","26.12","14,603.00","381,430.36","381,430.36","Financials","US15201P1093","NASDAQ","United States","USD"
"ARCH","ARCH COAL INC CLASS A","Equity","0.06","97.36","3,912.00","380,872.32","380,872.32","Energy","US0393804077","New York Stock Exchange Inc.","United States","USD"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.06","28.34","13,424.00","380,436.16","380,436.16","Real Estate","US9396531017","New York Stock Exchange Inc.","United States","USD"
"UBNT","UBIQUITI NETWORKS INC","Equity","0.06","91.17","4,170.00","380,178.90","380,178.90","Information Technology","US90347A1007","NASDAQ","United States","USD"
"BRKS","BROOKS AUTOMATION INC","Equity","0.06","32.17","11,796.00","379,477.32","379,477.32","Information Technology","US1143401024","NASDAQ","United States","USD"
"AX","AXOS FINANCIAL INC","Equity","0.06","34.46","11,009.00","379,370.14","379,370.14","Financials","US05465C1009","New York Stock Exchange Inc.","United States","USD"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.06","149.71","2,529.00","378,616.59","378,616.59","Consumer Staples","US4660321096","NASDAQ","United States","USD"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.06","18.87","20,027.00","377,909.49","377,909.49","Financials","US03762U1051","New York Stock Exchange Inc.","United States","USD"
"SLGN","SILGAN HOLDINGS INC","Equity","0.06","26.70","14,151.00","377,831.70","377,831.70","Materials","US8270481091","NASDAQ","United States","USD"
"PDCO","PATTERSON COMPANIES INC","Equity","0.06","24.47","15,393.00","376,666.71","376,666.71","Health Care","US7033951036","NASDAQ","United States","USD"
"NOVT","NOVANTA INC","Equity","0.06","67.27","5,598.00","376,577.46","376,577.46","Information Technology","CA67000B1040","NASDAQ","United States","USD"
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.06","15.75","23,878.00","376,078.50","376,078.50","Information Technology","BMG9019D1048","New York Stock Exchange Inc.","United States","USD"
"MNRO","MONRO INC","Equity","0.06","65.00","5,786.00","376,090.00","376,090.00","Consumer Discretionary","US6102361010","NASDAQ","United States","USD"
"SATS","ECHOSTAR CORP CLASS A","Equity","0.06","44.82","8,367.00","375,008.94","375,008.94","Information Technology","US2787681061","NASDAQ","United States","USD"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.06","21.08","17,758.00","374,338.64","374,338.64","Financials","US9300591008","New York Stock Exchange Inc.","United States","USD"
"NWN","NORTHWEST NATURAL HOLDING COMPANY","Equity","0.06","69.88","5,353.00","374,067.64","374,067.64","Utilities","US66765N1054","New York Stock Exchange Inc.","United States","USD"
"UBSH","UNION BANKSHARES CORP","Equity","0.06","35.65","10,490.00","373,968.50","373,968.50","Financials","US90539J1097","NASDAQ","United States","USD"
"CMC","COMMERCIAL METALS","Equity","0.06","18.53","20,157.00","373,509.21","373,509.21","Materials","US2017231034","New York Stock Exchange Inc.","United States","USD"
"AVYA","AVAYA HOLDINGS CORP","Equity","0.06","18.98","19,675.00","373,431.50","373,431.50","Information Technology","US05351X1019","New York Stock Exchange Inc.","United States","USD"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.06","21.70","17,061.00","370,223.70","370,223.70","Energy","US1445771033","NASDAQ","United States","USD"
"NTCT","NETSCOUT SYSTEMS INC","Equity","0.06","24.35","15,202.00","370,168.70","370,168.70","Information Technology","US64115T1043","NASDAQ","United States","USD"
"RGEN","REPLIGEN CORP","Equity","0.06","57.48","6,433.00","369,768.84","369,768.84","Health Care","US7599161095","NASDAQ","United States","USD"
"NBR","NABORS INDUSTRIES LTD","Equity","0.06","6.25","59,109.00","369,431.25","369,431.25","Energy","BMG6359F1032","New York Stock Exchange Inc.","United States","USD"
"EYE","NATIONAL VISION HOLDINGS INC","Equity","0.06","42.41","8,709.00","369,348.69","369,348.69","Consumer Discretionary","US63845R1077","NASDAQ","United States","USD"
"MGEE","MGE ENERGY INC","Equity","0.06","62.66","5,873.00","368,002.18","368,002.18","Utilities","US55277P1049","NASDAQ","United States","USD"
"DLPH","DELPHI TECHNOLOGIES PLC","Equity","0.06","22.55","16,233.00","366,054.15","366,054.15","Consumer Discretionary","JE00BD85SC56","New York Stock Exchange Inc.","United States","USD"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.06","52.62","6,949.00","365,656.38","365,656.38","Industrials","US1999081045","New York Stock Exchange Inc.","United States","USD"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.06","10.65","34,305.00","365,348.25","365,348.25","Real Estate","US2527843013","New York Stock Exchange Inc.","United States","USD"
"WOR","WORTHINGTON INDUSTRIES INC","Equity","0.06","42.18","8,641.00","364,477.38","364,477.38","Materials","US9818111026","New York Stock Exchange Inc.","United States","USD"
"HRTX","HERON THERAPEUTICS INC","Equity","0.06","30.32","12,022.00","364,507.04","364,507.04","Health Care","US4277461020","NASDAQ","United States","USD"
"SFLY","SHUTTERFLY INC","Equity","0.06","63.37","5,729.00","363,046.73","363,046.73","Consumer Discretionary","US82568P3047","NASDAQ","United States","USD"
"GBX","GREENBRIER INC","Equity","0.06","59.60","6,089.00","362,904.40","362,904.40","Industrials","US3936571013","New York Stock Exchange Inc.","United States","USD"
"KOS","KOSMOS ENERGY LTD","Equity","0.06","8.12","44,601.00","362,160.12","362,160.12","Energy","BMG5315B1072","New York Stock Exchange Inc.","United States","USD"
"QTWO","Q2 HOLDINGS INC","Equity","0.06","52.80","6,855.00","361,944.00","361,944.00","Information Technology","US74736L1098","New York Stock Exchange Inc.","United States","USD"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.06","41.40","8,735.00","361,629.00","361,629.00","Financials","US52471Y1064","NASDAQ","United States","USD"
